"","Site.Name","Date","Month","Year","COUNTY","meanlat","meanlong","PM2.5","Ozone"
"5040","Leggett",2018-06-29,6,2018,"Edgecombe",35.988278,-77.5843,38,46
"5041","Leggett",2018-06-30,6,2018,"Edgecombe",35.988278,-77.5843,48,45
"5042","Leggett",2018-07-01,7,2018,"Edgecombe",35.988278,-77.5843,35,42
"5043","Leggett",2018-07-02,7,2018,"Edgecombe",35.988278,-77.5843,36,42
"5044","Leggett",2018-07-03,7,2018,"Edgecombe",35.988278,-77.5843,44,44
"5045","Leggett",2018-07-04,7,2018,"Edgecombe",35.988278,-77.5843,22,25
"5046","Leggett",2018-07-05,7,2018,"Edgecombe",35.988278,-77.5843,18,24
"5047","Leggett",2018-07-06,7,2018,"Edgecombe",35.988278,-77.5843,NA,34
"5048","Leggett",2018-07-07,7,2018,"Edgecombe",35.988278,-77.5843,NA,26
"5049","Leggett",2018-07-08,7,2018,"Edgecombe",35.988278,-77.5843,NA,35
"5050","Leggett",2018-07-09,7,2018,"Edgecombe",35.988278,-77.5843,NA,43
"5051","Leggett",2018-07-10,7,2018,"Edgecombe",35.988278,-77.5843,56,74
"5052","Leggett",2018-07-11,7,2018,"Edgecombe",35.988278,-77.5843,54,64
"5053","Leggett",2018-07-12,7,2018,"Edgecombe",35.988278,-77.5843,48,48
"5054","Leggett",2018-07-13,7,2018,"Edgecombe",35.988278,-77.5843,46,44
"5055","Leggett",2018-07-14,7,2018,"Edgecombe",35.988278,-77.5843,22,37
"5056","Leggett",2018-07-15,7,2018,"Edgecombe",35.988278,-77.5843,35,47
"5057","Leggett",2018-07-16,7,2018,"Edgecombe",35.988278,-77.5843,46,45
"5058","Leggett",2018-07-17,7,2018,"Edgecombe",35.988278,-77.5843,42,43
"5059","Leggett",2018-07-18,7,2018,"Edgecombe",35.988278,-77.5843,31,46
"5060","Leggett",2018-07-19,7,2018,"Edgecombe",35.988278,-77.5843,33,54
"5061","Leggett",2018-07-20,7,2018,"Edgecombe",35.988278,-77.5843,32,38
"5062","Leggett",2018-07-21,7,2018,"Edgecombe",35.988278,-77.5843,13,26
"5063","Leggett",2018-07-22,7,2018,"Edgecombe",35.988278,-77.5843,20,37
"5064","Leggett",2018-07-23,7,2018,"Edgecombe",35.988278,-77.5843,22,40
"5065","Leggett",2018-07-24,7,2018,"Edgecombe",35.988278,-77.5843,11,34
"5066","Leggett",2018-07-25,7,2018,"Edgecombe",35.988278,-77.5843,13,37
"5067","Leggett",2018-07-26,7,2018,"Edgecombe",35.988278,-77.5843,30,42
"5068","Leggett",2018-07-27,7,2018,"Edgecombe",35.988278,-77.5843,45,34
"5069","Leggett",2018-07-28,7,2018,"Edgecombe",35.988278,-77.5843,35,36
"5070","Leggett",2018-07-29,7,2018,"Edgecombe",35.988278,-77.5843,NA,35
"5071","Leggett",2018-07-30,7,2018,"Edgecombe",35.988278,-77.5843,NA,22
"5072","Leggett",2018-07-31,7,2018,"Edgecombe",35.988278,-77.5843,NA,25
"5073","Leggett",2018-08-01,8,2018,"Edgecombe",35.988278,-77.5843,21,21
"5074","Leggett",2018-08-02,8,2018,"Edgecombe",35.988278,-77.5843,16,15
"5075","Leggett",2018-08-03,8,2018,"Edgecombe",35.988278,-77.5843,10,17
"5076","Leggett",2018-08-04,8,2018,"Edgecombe",35.988278,-77.5843,43,26
"5077","Leggett",2018-08-05,8,2018,"Edgecombe",35.988278,-77.5843,24,28
"5078","Leggett",2018-08-06,8,2018,"Edgecombe",35.988278,-77.5843,35,31
"5079","Leggett",2018-08-07,8,2018,"Edgecombe",35.988278,-77.5843,41,44
"5080","Leggett",2018-08-08,8,2018,"Edgecombe",35.988278,-77.5843,30,41
"5081","Leggett",2018-08-09,8,2018,"Edgecombe",35.988278,-77.5843,30,37
"5082","Leggett",2018-08-10,8,2018,"Edgecombe",35.988278,-77.5843,46,44
"5083","Leggett",2018-08-11,8,2018,"Edgecombe",35.988278,-77.5843,33,39
"5084","Leggett",2018-08-12,8,2018,"Edgecombe",35.988278,-77.5843,24,33
"5085","Leggett",2018-08-13,8,2018,"Edgecombe",35.988278,-77.5843,21,36
"5086","Leggett",2018-08-14,8,2018,"Edgecombe",35.988278,-77.5843,NA,33
"5087","Leggett",2018-08-15,8,2018,"Edgecombe",35.988278,-77.5843,NA,43
"5088","Leggett",2018-08-16,8,2018,"Edgecombe",35.988278,-77.5843,54,43
"5089","Leggett",2018-08-17,8,2018,"Edgecombe",35.988278,-77.5843,52,33
"5090","Leggett",2018-08-18,8,2018,"Edgecombe",35.988278,-77.5843,33,29
"5091","Leggett",2018-08-19,8,2018,"Edgecombe",35.988278,-77.5843,23,27
"5092","Leggett",2018-08-20,8,2018,"Edgecombe",35.988278,-77.5843,31,38
"5093","Leggett",2018-08-21,8,2018,"Edgecombe",35.988278,-77.5843,28,27
"5094","Leggett",2018-08-22,8,2018,"Edgecombe",35.988278,-77.5843,22,36
"5095","Leggett",2018-08-23,8,2018,"Edgecombe",35.988278,-77.5843,46,36
"5096","Leggett",2018-08-24,8,2018,"Edgecombe",35.988278,-77.5843,25,38
"5097","Leggett",2018-08-25,8,2018,"Edgecombe",35.988278,-77.5843,26,36
"5098","Leggett",2018-08-26,8,2018,"Edgecombe",35.988278,-77.5843,39,43
"5099","Leggett",2018-08-27,8,2018,"Edgecombe",35.988278,-77.5843,54,43
"5100","Leggett",2018-08-28,8,2018,"Edgecombe",35.988278,-77.5843,43,38
"5101","Leggett",2018-08-29,8,2018,"Edgecombe",35.988278,-77.5843,25,32
"5102","Leggett",2018-08-30,8,2018,"Edgecombe",35.988278,-77.5843,39,44
"5103","Leggett",2018-08-31,8,2018,"Edgecombe",35.988278,-77.5843,32,37
"5104","Leggett",2018-09-01,9,2018,"Edgecombe",35.988278,-77.5843,29,30
"5105","Leggett",2018-09-02,9,2018,"Edgecombe",35.988278,-77.5843,21,24
"5106","Leggett",2018-09-03,9,2018,"Edgecombe",35.988278,-77.5843,24,27
"5107","Leggett",2018-09-04,9,2018,"Edgecombe",35.988278,-77.5843,34,31
"5108","Leggett",2018-09-05,9,2018,"Edgecombe",35.988278,-77.5843,27,30
"5109","Leggett",2018-09-06,9,2018,"Edgecombe",35.988278,-77.5843,24,33
"5110","Leggett",2018-09-07,9,2018,"Edgecombe",35.988278,-77.5843,32,35
"5111","Leggett",2018-09-08,9,2018,"Edgecombe",35.988278,-77.5843,35,36
"5112","Leggett",2018-09-09,9,2018,"Edgecombe",35.988278,-77.5843,25,22
"5113","Leggett",2018-09-10,9,2018,"Edgecombe",35.988278,-77.5843,16,20
"5114","Leggett",2018-09-21,9,2018,"Edgecombe",35.988278,-77.5843,20,31
"5115","Leggett",2018-09-22,9,2018,"Edgecombe",35.988278,-77.5843,49,41
"5116","Leggett",2018-09-23,9,2018,"Edgecombe",35.988278,-77.5843,37,28
"5117","Leggett",2018-09-24,9,2018,"Edgecombe",35.988278,-77.5843,22,22
"5118","Leggett",2018-09-25,9,2018,"Edgecombe",35.988278,-77.5843,13,28
"5119","Leggett",2018-09-26,9,2018,"Edgecombe",35.988278,-77.5843,20,36
"5120","Leggett",2018-09-27,9,2018,"Edgecombe",35.988278,-77.5843,24,29
"5121","Leggett",2018-09-28,9,2018,"Edgecombe",35.988278,-77.5843,18,23
"5122","Leggett",2018-09-29,9,2018,"Edgecombe",35.988278,-77.5843,9,37
"5123","Leggett",2018-09-30,9,2018,"Edgecombe",35.988278,-77.5843,20,44
"5124","Leggett",2018-10-01,10,2018,"Edgecombe",35.988278,-77.5843,28,43
"5125","Leggett",2018-10-02,10,2018,"Edgecombe",35.988278,-77.5843,72,41
"5126","Leggett",2018-10-03,10,2018,"Edgecombe",35.988278,-77.5843,30,37
"5127","Leggett",2018-10-04,10,2018,"Edgecombe",35.988278,-77.5843,39,46
"5128","Leggett",2018-10-05,10,2018,"Edgecombe",35.988278,-77.5843,40,37
"5129","Leggett",2018-10-06,10,2018,"Edgecombe",35.988278,-77.5843,35,31
"5130","Leggett",2018-10-07,10,2018,"Edgecombe",35.988278,-77.5843,15,31
"5131","Leggett",2018-10-08,10,2018,"Edgecombe",35.988278,-77.5843,13,31
"5132","Leggett",2018-10-09,10,2018,"Edgecombe",35.988278,-77.5843,8,30
"5133","Leggett",2018-10-10,10,2018,"Edgecombe",35.988278,-77.5843,16,26
"5134","Leggett",2018-10-11,10,2018,"Edgecombe",35.988278,-77.5843,13,NA
"5135","Leggett",2018-10-12,10,2018,"Edgecombe",35.988278,-77.5843,15,31
"5136","Leggett",2018-10-13,10,2018,"Edgecombe",35.988278,-77.5843,13,32
"5137","Leggett",2018-10-14,10,2018,"Edgecombe",35.988278,-77.5843,15,24
"5138","Leggett",2018-10-15,10,2018,"Edgecombe",35.988278,-77.5843,21,35
"5139","Leggett",2018-10-16,10,2018,"Edgecombe",35.988278,-77.5843,17,19
"5140","Leggett",2018-10-17,10,2018,"Edgecombe",35.988278,-77.5843,11,25
"5141","Leggett",2018-10-18,10,2018,"Edgecombe",35.988278,-77.5843,17,33
"5142","Leggett",2018-10-19,10,2018,"Edgecombe",35.988278,-77.5843,22,39
"5143","Leggett",2018-10-20,10,2018,"Edgecombe",35.988278,-77.5843,24,28
"5144","Leggett",2018-10-21,10,2018,"Edgecombe",35.988278,-77.5843,0,29
"5145","Leggett",2018-10-22,10,2018,"Edgecombe",35.988278,-77.5843,9,30
"5146","Leggett",2018-10-23,10,2018,"Edgecombe",35.988278,-77.5843,17,33
"5147","Leggett",2018-10-24,10,2018,"Edgecombe",35.988278,-77.5843,17,31
"5148","Leggett",2018-10-25,10,2018,"Edgecombe",35.988278,-77.5843,11,26
"5149","Leggett",2018-10-26,10,2018,"Edgecombe",35.988278,-77.5843,13,31
"5150","Leggett",2018-10-27,10,2018,"Edgecombe",35.988278,-77.5843,4,21
"5151","Leggett",2018-10-28,10,2018,"Edgecombe",35.988278,-77.5843,10,33
"5152","Leggett",2018-10-29,10,2018,"Edgecombe",35.988278,-77.5843,10,34
"5153","Leggett",2018-10-30,10,2018,"Edgecombe",35.988278,-77.5843,14,34
"5154","Leggett",2018-10-31,10,2018,"Edgecombe",35.988278,-77.5843,25,42
"5155","Leggett",2018-11-01,11,2018,"Edgecombe",35.988278,-77.5843,19,NA
"5156","Leggett",2018-11-02,11,2018,"Edgecombe",35.988278,-77.5843,16,NA
"5157","Leggett",2018-11-03,11,2018,"Edgecombe",35.988278,-77.5843,5,NA
"5158","Leggett",2018-11-04,11,2018,"Edgecombe",35.988278,-77.5843,13,NA
"5159","Leggett",2018-11-05,11,2018,"Edgecombe",35.988278,-77.5843,13,NA
"5160","Leggett",2018-11-06,11,2018,"Edgecombe",35.988278,-77.5843,17,NA
"5161","Leggett",2018-11-07,11,2018,"Edgecombe",35.988278,-77.5843,19,NA
"5162","Leggett",2018-11-08,11,2018,"Edgecombe",35.988278,-77.5843,29,NA
"5163","Leggett",2018-11-09,11,2018,"Edgecombe",35.988278,-77.5843,22,NA
"5164","Leggett",2018-11-10,11,2018,"Edgecombe",35.988278,-77.5843,8,NA
"5165","Leggett",2018-11-11,11,2018,"Edgecombe",35.988278,-77.5843,10,NA
"5166","Leggett",2018-11-12,11,2018,"Edgecombe",35.988278,-77.5843,15,NA
"5167","Leggett",2018-11-13,11,2018,"Edgecombe",35.988278,-77.5843,7,NA
"5168","Leggett",2018-11-14,11,2018,"Edgecombe",35.988278,-77.5843,21,NA
"5169","Leggett",2018-11-15,11,2018,"Edgecombe",35.988278,-77.5843,6,NA
"5170","Leggett",2018-11-16,11,2018,"Edgecombe",35.988278,-77.5843,8,NA
"5171","Leggett",2018-11-17,11,2018,"Edgecombe",35.988278,-77.5843,27,NA
"5172","Leggett",2018-11-18,11,2018,"Edgecombe",35.988278,-77.5843,26,NA
"5173","Leggett",2018-11-19,11,2018,"Edgecombe",35.988278,-77.5843,35,NA
"5174","Leggett",2018-11-20,11,2018,"Edgecombe",35.988278,-77.5843,31,NA
"5175","Leggett",2018-11-21,11,2018,"Edgecombe",35.988278,-77.5843,24,NA
"5176","Leggett",2018-11-22,11,2018,"Edgecombe",35.988278,-77.5843,26,NA
"5177","Leggett",2018-11-23,11,2018,"Edgecombe",35.988278,-77.5843,6,NA
"5178","Leggett",2018-11-24,11,2018,"Edgecombe",35.988278,-77.5843,6,NA
"5179","Leggett",2018-11-25,11,2018,"Edgecombe",35.988278,-77.5843,23,NA
"5180","Leggett",2018-11-26,11,2018,"Edgecombe",35.988278,-77.5843,19,NA
"5181","Leggett",2018-11-27,11,2018,"Edgecombe",35.988278,-77.5843,2,NA
"5182","Leggett",2018-11-28,11,2018,"Edgecombe",35.988278,-77.5843,13,NA
"5183","Leggett",2018-11-29,11,2018,"Edgecombe",35.988278,-77.5843,18,NA
"5184","Leggett",2018-11-30,11,2018,"Edgecombe",35.988278,-77.5843,38,NA
"5185","Leggett",2018-12-01,12,2018,"Edgecombe",35.988278,-77.5843,47,NA
"5186","Leggett",2018-12-02,12,2018,"Edgecombe",35.988278,-77.5843,11,NA
"5187","Leggett",2018-12-03,12,2018,"Edgecombe",35.988278,-77.5843,25,NA
"5188","Leggett",2018-12-04,12,2018,"Edgecombe",35.988278,-77.5843,9,NA
"5189","Leggett",2018-12-05,12,2018,"Edgecombe",35.988278,-77.5843,7,NA
"5190","Leggett",2018-12-06,12,2018,"Edgecombe",35.988278,-77.5843,13,NA
"5191","Leggett",2018-12-07,12,2018,"Edgecombe",35.988278,-77.5843,18,NA
"5192","Leggett",2018-12-08,12,2018,"Edgecombe",35.988278,-77.5843,27,NA
"5193","Leggett",2018-12-09,12,2018,"Edgecombe",35.988278,-77.5843,13,NA
"5194","Leggett",2018-12-10,12,2018,"Edgecombe",35.988278,-77.5843,30,NA
"5195","Leggett",2018-12-11,12,2018,"Edgecombe",35.988278,-77.5843,54,NA
"5196","Leggett",2018-12-12,12,2018,"Edgecombe",35.988278,-77.5843,25,NA
"5197","Leggett",2018-12-13,12,2018,"Edgecombe",35.988278,-77.5843,36,NA
"5198","Leggett",2018-12-14,12,2018,"Edgecombe",35.988278,-77.5843,28,NA
"5199","Leggett",2018-12-15,12,2018,"Edgecombe",35.988278,-77.5843,3,NA
"5200","Leggett",2018-12-16,12,2018,"Edgecombe",35.988278,-77.5843,9,NA
"5201","Leggett",2018-12-17,12,2018,"Edgecombe",35.988278,-77.5843,5,NA
"5202","Leggett",2018-12-18,12,2018,"Edgecombe",35.988278,-77.5843,14,NA
"5203","Leggett",2018-12-19,12,2018,"Edgecombe",35.988278,-77.5843,17,NA
"5204","Leggett",2018-12-20,12,2018,"Edgecombe",35.988278,-77.5843,14,NA
"5205","Leggett",2018-12-21,12,2018,"Edgecombe",35.988278,-77.5843,8,NA
"5206","Leggett",2018-12-22,12,2018,"Edgecombe",35.988278,-77.5843,7,NA
"5207","Leggett",2018-12-23,12,2018,"Edgecombe",35.988278,-77.5843,13,NA
"5208","Leggett",2018-12-24,12,2018,"Edgecombe",35.988278,-77.5843,9,NA
"5209","Leggett",2018-12-25,12,2018,"Edgecombe",35.988278,-77.5843,17,NA
"5210","Leggett",2018-12-26,12,2018,"Edgecombe",35.988278,-77.5843,23,NA
"5211","Leggett",2018-12-27,12,2018,"Edgecombe",35.988278,-77.5843,17,NA
"5212","Leggett",2018-12-28,12,2018,"Edgecombe",35.988278,-77.5843,10,NA
"5213","Leggett",2018-12-29,12,2018,"Edgecombe",35.988278,-77.5843,5,NA
"5214","Leggett",2018-12-30,12,2018,"Edgecombe",35.988278,-77.5843,20,NA
"5215","Leggett",2018-12-31,12,2018,"Edgecombe",35.988278,-77.5843,20,NA
"5216","Leggett",2019-01-01,1,2019,"Edgecombe",35.988278,-77.5843,8,NA
"5217","Leggett",2019-01-02,1,2019,"Edgecombe",35.988278,-77.5843,10,NA
"5218","Leggett",2019-01-03,1,2019,"Edgecombe",35.988278,-77.5843,15,NA
"5219","Leggett",2019-01-04,1,2019,"Edgecombe",35.988278,-77.5843,16,NA
"5220","Leggett",2019-01-05,1,2019,"Edgecombe",35.988278,-77.5843,3,NA
"5221","Leggett",2019-01-06,1,2019,"Edgecombe",35.988278,-77.5843,6,NA
"5222","Leggett",2019-01-07,1,2019,"Edgecombe",35.988278,-77.5843,10,NA
"5223","Leggett",2019-01-08,1,2019,"Edgecombe",35.988278,-77.5843,21,NA
"5224","Leggett",2019-01-09,1,2019,"Edgecombe",35.988278,-77.5843,2,NA
"5225","Leggett",2019-01-10,1,2019,"Edgecombe",35.988278,-77.5843,8,NA
"5226","Leggett",2019-01-11,1,2019,"Edgecombe",35.988278,-77.5843,11,NA
"5227","Leggett",2019-01-12,1,2019,"Edgecombe",35.988278,-77.5843,17,NA
"5228","Leggett",2019-01-13,1,2019,"Edgecombe",35.988278,-77.5843,3,NA
"5229","Leggett",2019-01-14,1,2019,"Edgecombe",35.988278,-77.5843,21,NA
"5230","Leggett",2019-01-15,1,2019,"Edgecombe",35.988278,-77.5843,24,NA
"5231","Leggett",2019-01-16,1,2019,"Edgecombe",35.988278,-77.5843,30,NA
"5232","Leggett",2019-01-17,1,2019,"Edgecombe",35.988278,-77.5843,21,NA
"5233","Leggett",2019-01-18,1,2019,"Edgecombe",35.988278,-77.5843,21,NA
"5234","Leggett",2019-01-19,1,2019,"Edgecombe",35.988278,-77.5843,20,NA
"5235","Leggett",2019-01-20,1,2019,"Edgecombe",35.988278,-77.5843,9,NA
"5236","Leggett",2019-01-21,1,2019,"Edgecombe",35.988278,-77.5843,1,NA
"5237","Leggett",2019-01-22,1,2019,"Edgecombe",35.988278,-77.5843,5,NA
"5238","Leggett",2019-01-23,1,2019,"Edgecombe",35.988278,-77.5843,11,NA
"5239","Leggett",2019-01-24,1,2019,"Edgecombe",35.988278,-77.5843,0,NA
"5240","Leggett",2019-01-25,1,2019,"Edgecombe",35.988278,-77.5843,10,NA
"5241","Leggett",2019-01-26,1,2019,"Edgecombe",35.988278,-77.5843,13,NA
"5242","Leggett",2019-01-27,1,2019,"Edgecombe",35.988278,-77.5843,27,NA
"5243","Leggett",2019-01-28,1,2019,"Edgecombe",35.988278,-77.5843,15,NA
"5244","Leggett",2019-01-29,1,2019,"Edgecombe",35.988278,-77.5843,18,NA
"5245","Leggett",2019-01-30,1,2019,"Edgecombe",35.988278,-77.5843,8,35
"5246","Leggett",2019-01-31,1,2019,"Edgecombe",35.988278,-77.5843,10,36
"5247","Leggett",2019-02-01,2,2019,"Edgecombe",35.988278,-77.5843,25,38
"5248","Leggett",2019-02-02,2,2019,"Edgecombe",35.988278,-77.5843,42,30
"5249","Leggett",2019-02-03,2,2019,"Edgecombe",35.988278,-77.5843,38,32
"5250","Leggett",2019-02-04,2,2019,"Edgecombe",35.988278,-77.5843,43,43
"5251","Leggett",2019-02-05,2,2019,"Edgecombe",35.988278,-77.5843,30,37
"5252","Leggett",2019-02-06,2,2019,"Edgecombe",35.988278,-77.5843,46,39
"5253","Leggett",2019-02-07,2,2019,"Edgecombe",35.988278,-77.5843,43,31
"5254","Leggett",2019-02-08,2,2019,"Edgecombe",35.988278,-77.5843,35,40
"5255","Leggett",2019-02-09,2,2019,"Edgecombe",35.988278,-77.5843,5,34
"5256","Leggett",2019-02-10,2,2019,"Edgecombe",35.988278,-77.5843,16,34
"5257","Leggett",2019-02-11,2,2019,"Edgecombe",35.988278,-77.5843,5,27
"5258","Leggett",2019-02-12,2,2019,"Edgecombe",35.988278,-77.5843,4,25
"5259","Leggett",2019-02-13,2,2019,"Edgecombe",35.988278,-77.5843,0,NA
"5260","Leggett",2019-02-14,2,2019,"Edgecombe",35.988278,-77.5843,5,38
"5261","Leggett",2019-02-15,2,2019,"Edgecombe",35.988278,-77.5843,18,44
"5262","Leggett",2019-02-16,2,2019,"Edgecombe",35.988278,-77.5843,20,36
"5263","Leggett",2019-02-17,2,2019,"Edgecombe",35.988278,-77.5843,22,27
"5264","Leggett",2019-02-18,2,2019,"Edgecombe",35.988278,-77.5843,9,34
"5265","Leggett",2019-02-19,2,2019,"Edgecombe",35.988278,-77.5843,12,33
"5266","Leggett",2019-02-20,2,2019,"Edgecombe",35.988278,-77.5843,6,34
"5267","Leggett",2019-02-21,2,2019,"Edgecombe",35.988278,-77.5843,14,19
"5268","Leggett",2019-02-22,2,2019,"Edgecombe",35.988278,-77.5843,7,35
"5269","Leggett",2019-02-23,2,2019,"Edgecombe",35.988278,-77.5843,11,35
"5270","Leggett",2019-02-24,2,2019,"Edgecombe",35.988278,-77.5843,10,41
"5271","Leggett",2019-02-25,2,2019,"Edgecombe",35.988278,-77.5843,0,43
"5272","Leggett",2019-02-26,2,2019,"Edgecombe",35.988278,-77.5843,9,45
"5273","Leggett",2019-02-27,2,2019,"Edgecombe",35.988278,-77.5843,27,22
"5274","Leggett",2019-02-28,2,2019,"Edgecombe",35.988278,-77.5843,45,37
"5275","Leggett",2019-03-01,3,2019,"Edgecombe",35.988278,-77.5843,22,26
"5276","Leggett",2019-03-02,3,2019,"Edgecombe",35.988278,-77.5843,6,28
"5277","Leggett",2019-03-03,3,2019,"Edgecombe",35.988278,-77.5843,24,29
"5278","Leggett",2019-03-04,3,2019,"Edgecombe",35.988278,-77.5843,26,34
"5279","Leggett",2019-03-05,3,2019,"Edgecombe",35.988278,-77.5843,15,34
"5280","Leggett",2019-03-06,3,2019,"Edgecombe",35.988278,-77.5843,NA,39
"5281","Leggett",2019-03-07,3,2019,"Edgecombe",35.988278,-77.5843,NA,42
"5282","Leggett",2019-03-08,3,2019,"Edgecombe",35.988278,-77.5843,NA,35
"5283","Leggett",2019-03-09,3,2019,"Edgecombe",35.988278,-77.5843,NA,39
"5284","Leggett",2019-03-10,3,2019,"Edgecombe",35.988278,-77.5843,NA,32
"5285","Leggett",2019-03-11,3,2019,"Edgecombe",35.988278,-77.5843,NA,42
"5286","Leggett",2019-03-12,3,2019,"Edgecombe",35.988278,-77.5843,12,44
"5287","Leggett",2019-03-13,3,2019,"Edgecombe",35.988278,-77.5843,21,48
"5288","Leggett",2019-03-14,3,2019,"Edgecombe",35.988278,-77.5843,27,51
"5289","Leggett",2019-03-15,3,2019,"Edgecombe",35.988278,-77.5843,28,40
"5290","Leggett",2019-03-16,3,2019,"Edgecombe",35.988278,-77.5843,11,42
"5291","Leggett",2019-03-17,3,2019,"Edgecombe",35.988278,-77.5843,20,44
"5292","Leggett",2019-03-18,3,2019,"Edgecombe",35.988278,-77.5843,16,44
"5293","Leggett",2019-03-19,3,2019,"Edgecombe",35.988278,-77.5843,26,45
"5294","Leggett",2019-03-20,3,2019,"Edgecombe",35.988278,-77.5843,23,40
"5295","Leggett",2019-03-21,3,2019,"Edgecombe",35.988278,-77.5843,9,39
"5296","Leggett",2019-03-22,3,2019,"Edgecombe",35.988278,-77.5843,18,44
"5297","Leggett",2019-03-23,3,2019,"Edgecombe",35.988278,-77.5843,10,45
"5298","Leggett",2019-03-24,3,2019,"Edgecombe",35.988278,-77.5843,15,54
"5299","Leggett",2019-03-25,3,2019,"Edgecombe",35.988278,-77.5843,39,49
"5300","Leggett",2019-03-26,3,2019,"Edgecombe",35.988278,-77.5843,18,44
"5301","Leggett",2019-03-27,3,2019,"Edgecombe",35.988278,-77.5843,19,45
"5302","Leggett",2019-03-28,3,2019,"Edgecombe",35.988278,-77.5843,16,48
"5303","Leggett",2019-03-29,3,2019,"Edgecombe",35.988278,-77.5843,33,58
"5304","Leggett",2019-03-30,3,2019,"Edgecombe",35.988278,-77.5843,33,48
"5305","Leggett",2019-03-31,3,2019,"Edgecombe",35.988278,-77.5843,13,41
"5306","Leggett",2019-04-01,4,2019,"Edgecombe",35.988278,-77.5843,17,44
"5307","Leggett",2019-04-02,4,2019,"Edgecombe",35.988278,-77.5843,18,34
"5308","Leggett",2019-04-03,4,2019,"Edgecombe",35.988278,-77.5843,30,51
"5309","Leggett",2019-04-04,4,2019,"Edgecombe",35.988278,-77.5843,52,61
"5310","Leggett",2019-04-05,4,2019,"Edgecombe",35.988278,-77.5843,36,38
"5311","Leggett",2019-04-06,4,2019,"Edgecombe",35.988278,-77.5843,20,32
"5312","Leggett",2019-04-07,4,2019,"Edgecombe",35.988278,-77.5843,15,38
"5313","Leggett",2019-04-08,4,2019,"Edgecombe",35.988278,-77.5843,27,37
"5314","Leggett",2019-04-09,4,2019,"Edgecombe",35.988278,-77.5843,22,31
"5315","Leggett",2019-04-10,4,2019,"Edgecombe",35.988278,-77.5843,20,50
"5316","Leggett",2019-04-11,4,2019,"Edgecombe",35.988278,-77.5843,22,48
"5317","Leggett",2019-04-12,4,2019,"Edgecombe",35.988278,-77.5843,25,44
"5318","Leggett",2019-04-13,4,2019,"Edgecombe",35.988278,-77.5843,14,27
"5319","Leggett",2019-04-14,4,2019,"Edgecombe",35.988278,-77.5843,25,30
"5320","Leggett",2019-04-15,4,2019,"Edgecombe",35.988278,-77.5843,10,47
"5321","Leggett",2019-04-16,4,2019,"Edgecombe",35.988278,-77.5843,15,49
"5322","Leggett",2019-04-17,4,2019,"Edgecombe",35.988278,-77.5843,30,58
"5323","Leggett",2019-04-18,4,2019,"Edgecombe",35.988278,-77.5843,28,48
"5324","Leggett",2019-04-19,4,2019,"Edgecombe",35.988278,-77.5843,25,36
"5325","Leggett",2019-04-20,4,2019,"Edgecombe",35.988278,-77.5843,13,39
"5326","Leggett",2019-04-21,4,2019,"Edgecombe",35.988278,-77.5843,9,30
"5327","Leggett",2019-04-22,4,2019,"Edgecombe",35.988278,-77.5843,12,38
"5328","Leggett",2019-04-23,4,2019,"Edgecombe",35.988278,-77.5843,23,50
"5329","Leggett",2019-04-24,4,2019,"Edgecombe",35.988278,-77.5843,41,49
"5330","Leggett",2019-04-25,4,2019,"Edgecombe",35.988278,-77.5843,56,71
"5331","Leggett",2019-04-26,4,2019,"Edgecombe",35.988278,-77.5843,34,43
"5332","Leggett",2019-04-27,4,2019,"Edgecombe",35.988278,-77.5843,25,50
"5333","Leggett",2019-04-28,4,2019,"Edgecombe",35.988278,-77.5843,45,48
"5334","Leggett",2019-04-29,4,2019,"Edgecombe",35.988278,-77.5843,27,33
"5335","Leggett",2019-04-30,4,2019,"Edgecombe",35.988278,-77.5843,41,49
"5336","Leggett",2019-05-01,5,2019,"Edgecombe",35.988278,-77.5843,33,44
"5337","Leggett",2019-05-02,5,2019,"Edgecombe",35.988278,-77.5843,34,44
"5338","Leggett",2019-05-03,5,2019,"Edgecombe",35.988278,-77.5843,28,31
"5339","Leggett",2019-05-04,5,2019,"Edgecombe",35.988278,-77.5843,26,36
"5340","Leggett",2019-05-05,5,2019,"Edgecombe",35.988278,-77.5843,21,30
"5341","Leggett",2019-05-06,5,2019,"Edgecombe",35.988278,-77.5843,13,36
"5342","Leggett",2019-05-07,5,2019,"Edgecombe",35.988278,-77.5843,16,47
"5343","Leggett",2019-05-08,5,2019,"Edgecombe",35.988278,-77.5843,17,48
"5344","Leggett",2019-05-09,5,2019,"Edgecombe",35.988278,-77.5843,17,46
"5345","Leggett",2019-05-10,5,2019,"Edgecombe",35.988278,-77.5843,22,43
"5346","Leggett",2019-05-11,5,2019,"Edgecombe",35.988278,-77.5843,28,37
"5347","Leggett",2019-05-12,5,2019,"Edgecombe",35.988278,-77.5843,22,35
"5348","Leggett",2019-05-13,5,2019,"Edgecombe",35.988278,-77.5843,21,24
"5349","Leggett",2019-05-14,5,2019,"Edgecombe",35.988278,-77.5843,12,36
"5350","Leggett",2019-05-15,5,2019,"Edgecombe",35.988278,-77.5843,24,43
"5351","Leggett",2019-05-16,5,2019,"Edgecombe",35.988278,-77.5843,38,50
"5352","Leggett",2019-05-17,5,2019,"Edgecombe",35.988278,-77.5843,47,54
"5353","Leggett",2019-05-18,5,2019,"Edgecombe",35.988278,-77.5843,51,64
